,ID,Name,Age,Photo,Nationality,Flag,Club,Value,Wage,Joined,Contract Valid Until,Release Clause
13312,238407,F. Ibargüen,24,https://cdn.sofifa.org/players/4/19/238407.png,Colombia,https://cdn.sofifa.org/flags/56.png,Rionegro Águilas,€375K,€1K,23-Apr-17,2021,€581K
13313,219720,A. Boniotti,23,https://cdn.sofifa.org/players/4/19/219720.png,Italy,https://cdn.sofifa.org/flags/27.png,Brescia,€350K,€1K,1-Jul-13,2019,€569K
13314,232776,Y. Kobayashi,32,https://cdn.sofifa.org/players/4/19/232776.png,Japan,https://cdn.sofifa.org/flags/163.png,Sagan Tosu,€170K,€1K,25-Jan-17,2021,€213K
13315,235080,A. Porcino,23,https://cdn.sofifa.org/players/4/19/235080.png,Italy,https://cdn.sofifa.org/flags/27.png,Livorno,€400K,€1K,12-Jul-18,2023,€700K
13316,155977,G. MacKenzie,32,https://cdn.sofifa.org/players/4/19/155977.png,Scotland,https://cdn.sofifa.org/flags/42.png,St. Mirren,€170K,€2K,8-Aug-16,2019,€298K
13317,227913,Pedro López,21,https://cdn.sofifa.org/players/4/19/227913.png,Spain,https://cdn.sofifa.org/flags/45.png,CD Lugo,€450K,€1K,1-Jul-16,2021,€810K
13318,231753,J. Livolant,20,https://cdn.sofifa.org/players/4/19/231753.png,France,https://cdn.sofifa.org/flags/18.png,La Berrichonne de Châteauroux,€575K,€3K,,30-Jun-19,
13319,167497,D. Avdić,29,https://cdn.sofifa.org/players/4/19/167497.png,Sweden,https://cdn.sofifa.org/flags/46.png,AIK,€290K,€2K,7-Jan-16,2018,€377K
13320,222282,Zhu Baojie,28,https://cdn.sofifa.org/players/4/19/222282.png,China PR,https://cdn.sofifa.org/flags/155.png,Beijing Renhe FC,€300K,€3K,5-Jan-15,2019,€645K
13321,199499,P. Mingoia,26,https://cdn.sofifa.org/players/4/19/199499.png,England,https://cdn.sofifa.org/flags/14.png,Accrington Stanley,€325K,€1K,1-Jul-18,2020,€569K
13322,216395,J. Hernández,23,https://cdn.sofifa.org/players/4/19/216395.png,Mexico,https://cdn.sofifa.org/flags/83.png,Club Necaxa,€375K,€2K,14-Jul-18,2020,€666K
13323,236875,A. Poulsen,18,https://cdn.sofifa.org/players/4/19/236875.png,Denmark,https://cdn.sofifa.org/flags/13.png,Borussia Mönchengladbach,€550K,€2K,1-Jul-18,2023,€1.3M
13324,196940,C. Butcher,27,https://cdn.sofifa.org/players/4/19/196940.png,England,https://cdn.sofifa.org/flags/14.png,Mansfield Town,€350K,€4K,31-Aug-17,2019,€639K
13325,210508,S. Antonio,23,https://cdn.sofifa.org/players/4/19/210508.png,Switzerland,https://cdn.sofifa.org/flags/47.png,FC Basel 1893,€325K,€3K,11-Jan-18,2019,€553K
13326,211276,D. Santa,26,https://cdn.sofifa.org/players/4/19/211276.png,Colombia,https://cdn.sofifa.org/flags/56.png,Alianza Petrolera,€300K,€1K,1-Jan-14,2022,€428K
13327,242764,H. Ishige,23,https://cdn.sofifa.org/players/4/19/242764.png,Japan,https://cdn.sofifa.org/flags/163.png,Shimizu S-Pulse,€400K,€1K,30-Mar-12,2019,€530K
13328,189772,M. Woolford,32,https://cdn.sofifa.org/players/4/19/189772.png,England,https://cdn.sofifa.org/flags/14.png,Grimsby Town,€240K,€2K,31-Aug-17,2019,€420K
13329,212045,C. Højer Nielsen,23,https://cdn.sofifa.org/players/4/19/212045.png,Denmark,https://cdn.sofifa.org/flags/13.png,Aarhus GF,€350K,€2K,9-Feb-18,2021,€508K
13330,223821,Yeo Seong Hae,30,https://cdn.sofifa.org/players/4/19/223821.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,Gyeongnam FC,€230K,€1K,5-Mar-18,2023,€288K
13331,243021,E. Ortega,21,https://cdn.sofifa.org/players/4/19/243021.png,Mexico,https://cdn.sofifa.org/flags/83.png,Club Atlas,€475K,€3K,1-Jan-18,2021,€903K
13332,239182,M. Fritz,24,https://cdn.sofifa.org/players/4/19/239182.png,Germany,https://cdn.sofifa.org/flags/21.png,SC Fortuna Köln,€325K,€1K,20-Jul-17,2019,€496K
13333,242254,E. Valla Dønnem,27,https://cdn.sofifa.org/players/4/19/242254.png,Norway,https://cdn.sofifa.org/flags/36.png,Ranheim Fotball,€260K,€1K,1-Jan-18,2021,€325K
13334,239951,G. Asís,22,https://cdn.sofifa.org/players/4/19/239951.png,Argentina,https://cdn.sofifa.org/flags/52.png,Independiente,€450K,€3K,7-Jul-17,2020,€720K
13335,244047,L. Abdulahi,22,https://cdn.sofifa.org/players/4/19/244047.png,Netherlands,https://cdn.sofifa.org/flags/34.png,De Graafschap,€450K,€1K,1-Jul-18,2019,€743K
13336,212560,N. Townsend,23,https://cdn.sofifa.org/players/4/19/212560.png,England,https://cdn.sofifa.org/flags/14.png,Newport County,€325K,€1K,4-Aug-18,2020,€634K
13337,216656,J. Sinclair,21,https://cdn.sofifa.org/players/4/19/216656.png,England,https://cdn.sofifa.org/flags/14.png,Sunderland,€525K,€7K,,30-Jun-19,
13338,235600,B. Al Mutairi,28,https://cdn.sofifa.org/players/4/19/235600.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,Al Batin,€240K,€3K,1-Jul-11,2021,€396K
13339,241488,Sillero,20,https://cdn.sofifa.org/players/4/19/241488.png,Spain,https://cdn.sofifa.org/flags/45.png,Athletic Club de Bilbao,€475K,€2K,1-Jul-17,2019,€1.1M
13340,242512,A. Gryszkiewicz,18,https://cdn.sofifa.org/players/4/19/242512.png,Poland,https://cdn.sofifa.org/flags/37.png,Górnik Zabrze,€475K,€1K,2-Feb-18,2020,€938K
13341,242257,Jon Bakero,21,https://cdn.sofifa.org/players/4/19/242257.png,Spain,https://cdn.sofifa.org/flags/45.png,Toronto FC,€425K,€1K,20-Jul-18,2021,€723K
13342,191569,Gao Di,28,https://cdn.sofifa.org/players/4/19/191569.png,China PR,https://cdn.sofifa.org/flags/155.png,Shanghai Greenland Shenhua FC,€325K,€3K,1-Jan-14,2020,€699K
13343,203090,R. Charles-Cook,24,https://cdn.sofifa.org/players/4/19/203090.png,England,https://cdn.sofifa.org/flags/14.png,SønderjyskE,€270K,€2K,4-Oct-18,2018,€358K
13344,212818,Kim Do Hyung,27,https://cdn.sofifa.org/players/4/19/212818.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,Pohang Steelers,€325K,€2K,6-Sep-18,2023,€406K
13345,220498,D. Mazzocco,22,https://cdn.sofifa.org/players/4/19/220498.png,Italy,https://cdn.sofifa.org/flags/27.png,Padova,€400K,€1K,2-Jul-18,2019,€650K
13346,236626,J. Koutroumbis,20,https://cdn.sofifa.org/players/4/19/236626.png,Australia,https://cdn.sofifa.org/flags/195.png,Newcastle Jets,€425K,€1K,22-Oct-16,2019,€616K
13347,237650,J. Pretel,23,https://cdn.sofifa.org/players/4/19/237650.png,Colombia,https://cdn.sofifa.org/flags/56.png,Patriotas Boyacá FC,€350K,€1K,1-Jan-17,2021,€543K
13348,245586,Guerrero,20,https://cdn.sofifa.org/players/4/19/245586.png,Spain,https://cdn.sofifa.org/flags/45.png,CF Reus Deportiu,€375K,€1K,2-Jul-18,2021,€656K
13349,211283,K. Nowak,23,https://cdn.sofifa.org/players/4/19/211283.png,Poland,https://cdn.sofifa.org/flags/37.png,Górnik Zabrze,€400K,€1K,1-Jul-12,2019,€570K
13350,236627,J. Kade,19,https://cdn.sofifa.org/players/4/19/236627.png,Germany,https://cdn.sofifa.org/flags/21.png,Hertha BSC,€650K,€2K,22-Oct-16,2019,€1.5M
13351,225364,W. Miller,22,https://cdn.sofifa.org/players/4/19/225364.png,England,https://cdn.sofifa.org/flags/14.png,Burton Albion,€475K,€2K,31-Aug-17,2019,€926K
13352,242260,B. Šerbečić,20,https://cdn.sofifa.org/players/4/19/242260.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,Rosenborg BK,€600K,€1K,23-Jan-18,2021,€1.2M
13353,244308,G. Fuentes,21,https://cdn.sofifa.org/players/4/19/244308.png,Colombia,https://cdn.sofifa.org/flags/56.png,Junior FC,€400K,€1K,3-Jul-18,2021,€640K
13354,184148,J. Coppens,27,https://cdn.sofifa.org/players/4/19/184148.png,Belgium,https://cdn.sofifa.org/flags/7.png,FC Carl Zeiss Jena,€250K,€1K,6-Jul-17,2020,€381K
13355,206165,L. Maniero,23,https://cdn.sofifa.org/players/4/19/206165.png,Italy,https://cdn.sofifa.org/flags/27.png,Cittadella,€300K,€1K,4-Jul-18,2019,€525K
13356,238165,S. Antonijevic,29,https://cdn.sofifa.org/players/4/19/238165.png,United States,https://cdn.sofifa.org/flags/95.png,Lillestrøm SK,€240K,€1K,14-Feb-17,2018,€300K
13357,246613,J. Zwarts,19,https://cdn.sofifa.org/players/4/19/246613.png,Netherlands,https://cdn.sofifa.org/flags/34.png,Feyenoord,€650K,€1K,13-Apr-18,2019,€1.3M
13358,222294,Sun Shilin,29,https://cdn.sofifa.org/players/4/19/222294.png,China PR,https://cdn.sofifa.org/flags/155.png,Shanghai Greenland Shenhua FC,€240K,€3K,1-Jan-17,2019,€516K
13359,237654,L. Rodríguez,23,https://cdn.sofifa.org/players/4/19/237654.png,Colombia,https://cdn.sofifa.org/flags/56.png,Envigado FC,€350K,€1K,1-Jan-17,2018,€543K
13360,244822,R. Fergonzi,29,https://cdn.sofifa.org/players/4/19/244822.png,Argentina,https://cdn.sofifa.org/flags/52.png,Patriotas Boyacá FC,€300K,€1K,17-Jul-18,2021,€405K
13361,225623,M. Makasi,22,https://cdn.sofifa.org/players/4/19/225623.png,England,https://cdn.sofifa.org/flags/14.png,West Ham United,€425K,€10K,23-May-14,2019,€893K
13362,232023,A. Pelvas,29,https://cdn.sofifa.org/players/4/19/232023.png,Finland,https://cdn.sofifa.org/flags/17.png,HJK Helsinki,€300K,€1K,19-Sep-16,2019,€645K
13363,235607,T. Rocha,24,https://cdn.sofifa.org/players/4/19/235607.png,United States,https://cdn.sofifa.org/flags/95.png,Orlando City SC,€350K,€1K,4-Aug-16,2021,€551K
13364,237143,H. Suárez,24,https://cdn.sofifa.org/players/4/19/237143.png,Colombia,https://cdn.sofifa.org/flags/56.png,Atlético Huila,€375K,€1K,11-Jan-18,2021,€581K
13365,245079,A. Oviedo,22,https://cdn.sofifa.org/players/4/19/245079.png,Paraguay,https://cdn.sofifa.org/flags/58.png,Newell's Old Boys,€425K,€3K,1-Jul-17,2021,€723K
13366,240216,M. Carraro,20,https://cdn.sofifa.org/players/4/19/240216.png,Italy,https://cdn.sofifa.org/flags/27.png,Foggia,€650K,€1K,2-Jul-18,2021,€1.4M
13367,243032,Hugo Duro,18,https://cdn.sofifa.org/players/4/19/243032.png,Spain,https://cdn.sofifa.org/flags/45.png,Getafe CF,€550K,€2K,1-Jul-17,2019,€1.5M
13368,182360,Cao Yang,36,https://cdn.sofifa.org/players/4/19/182360.png,China PR,https://cdn.sofifa.org/flags/155.png,Tianjin TEDA FC,€40K,€2K,1-Jan-16,2018,€86K
13369,210009,K. McHattie,24,https://cdn.sofifa.org/players/4/19/210009.png,Scotland,https://cdn.sofifa.org/flags/42.png,Derry City,€350K,€1K,3-Aug-18,2018,€569K
13370,226393,N. Pelaitay,25,https://cdn.sofifa.org/players/4/19/226393.png,Argentina,https://cdn.sofifa.org/flags/52.png,San Martín de San Juan,€350K,€2K,1-Jan-13,2019,€578K
13371,244569,U. Torres,20,https://cdn.sofifa.org/players/4/19/244569.png,Mexico,https://cdn.sofifa.org/flags/83.png,Club América,€450K,€6K,1-Jul-18,2021,€855K
13372,246617,Javi Mier,19,https://cdn.sofifa.org/players/4/19/246617.png,Spain,https://cdn.sofifa.org/flags/45.png,Real Oviedo,€650K,€1K,8-Dec-18,2019,€1.4M
13373,192857,D. Facchin,31,https://cdn.sofifa.org/players/4/19/192857.png,Italy,https://cdn.sofifa.org/flags/27.png,Venezia FC,€180K,€1K,27-Jun-17,2019,€279K
13374,206170,J. Turnbull,23,https://cdn.sofifa.org/players/4/19/206170.png,England,https://cdn.sofifa.org/flags/14.png,Northampton Town,€375K,€2K,11-Jan-18,2020,€731K
13375,227418,J. Manns,22,https://cdn.sofifa.org/players/4/19/227418.png,Sweden,https://cdn.sofifa.org/flags/46.png,IF Elfsborg,€300K,€1K,28-Jan-15,2019,€398K
13376,234586,D. Al Qarni,29,https://cdn.sofifa.org/players/4/19/234586.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,Al Fayha,€240K,€4K,30-May-17,2019,€396K
13377,239706,D. Erdoğan,21,https://cdn.sofifa.org/players/4/19/239706.png,Turkey,https://cdn.sofifa.org/flags/48.png,LASK Linz,€525K,€2K,1-Jul-15,2020,€866K
13378,198491,J. Eiswohld,28,https://cdn.sofifa.org/players/4/19/198491.png,Sweden,https://cdn.sofifa.org/flags/46.png,IK Sirius,€280K,€1K,21-Jan-17,2018,€371K
13379,202075,K. Sarkodie,27,https://cdn.sofifa.org/players/4/19/202075.png,United States,https://cdn.sofifa.org/flags/95.png,Trelleborgs FF,€280K,€1K,15-Jul-18,2019,€371K
13380,213339,B. Garmston,24,https://cdn.sofifa.org/players/4/19/213339.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,Gillingham,€300K,€1K,1-Jul-15,2020,€548K
13381,215131,M. Cubillos,22,https://cdn.sofifa.org/players/4/19/215131.png,Chile,https://cdn.sofifa.org/flags/55.png,Deportes Iquique,€425K,€1K,1-Jan-12,2019,€659K
13382,216155,H. Cornick,23,https://cdn.sofifa.org/players/4/19/216155.png,England,https://cdn.sofifa.org/flags/14.png,Luton Town,€450K,€2K,8-Aug-17,2019,€878K
13383,223579,Ernest Forgás,24,https://cdn.sofifa.org/players/4/19/223579.png,Spain,https://cdn.sofifa.org/flags/45.png,CF Reus Deportiu,€400K,€2K,1-Jul-17,2019,€650K
13384,239451,K. Appin,20,https://cdn.sofifa.org/players/4/19/239451.png,France,https://cdn.sofifa.org/flags/18.png,KSV Cercle Brugge,€525K,€2K,1-Jul-17,2020,€866K
13385,245595,Abenza,22,https://cdn.sofifa.org/players/4/19/245595.png,Spain,https://cdn.sofifa.org/flags/45.png,UD Almería,€425K,€1K,1-Jul-18,2019,€744K
13386,204892,D. Schütz,27,https://cdn.sofifa.org/players/4/19/204892.png,Austria,https://cdn.sofifa.org/flags/4.png,SKN St. Pölten,€325K,€3K,1-Jul-16,2020,€471K
13387,208988,H. Shaian,29,https://cdn.sofifa.org/players/4/19/208988.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,Al Taawoun,€200K,€3K,10-Jul-18,2020,€330K
13388,221788,Yun Sang Ho,26,https://cdn.sofifa.org/players/4/19/221788.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,Incheon United FC,€350K,€1K,1-Jan-14,2023,€464K
13389,173660,P. Caddis,30,https://cdn.sofifa.org/players/4/19/173660.png,Scotland,https://cdn.sofifa.org/flags/42.png,Bradford City,€220K,€2K,16-Nov-18,2019,€385K
13390,239452,I. Diallo,19,https://cdn.sofifa.org/players/4/19/239452.png,France,https://cdn.sofifa.org/flags/18.png,Stade Brestois 29,€650K,€1K,1-Jul-18,2020,€1.5M
13391,202333,M. Sak,28,https://cdn.sofifa.org/players/4/19/202333.png,Turkey,https://cdn.sofifa.org/flags/48.png,MKE Ankaragücü,€300K,€4K,11-Jul-17,2019,€600K
13392,222045,C. Halkett,23,https://cdn.sofifa.org/players/4/19/222045.png,Scotland,https://cdn.sofifa.org/flags/42.png,Livingston FC,€375K,€1K,14-Jan-16,2019,€731K
13393,228701,S. Al Masrahi,31,https://cdn.sofifa.org/players/4/19/228701.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,Al Batin,€200K,€3K,18-Jun-17,2019,€330K
13394,231005,C. Ogbene,21,https://cdn.sofifa.org/players/4/19/231005.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,Exeter City,€500K,€5K,,1-Jan-19,
13395,240221,C. Cisternas,32,https://cdn.sofifa.org/players/4/19/240221.png,Chile,https://cdn.sofifa.org/flags/55.png,Curicó Unido,€230K,€1K,1-Jul-17,2021,€311K
13396,237918,D. Sugimoto,24,https://cdn.sofifa.org/players/4/19/237918.png,Japan,https://cdn.sofifa.org/flags/163.png,Yokohama F. Marinos,€280K,€1K,1-Feb-17,2021,€371K
13397,244318,L. Lapoussin,22,https://cdn.sofifa.org/players/4/19/244318.png,France,https://cdn.sofifa.org/flags/18.png,Red Star FC,€375K,€1K,21-Aug-17,2021,€731K
13398,242015,Nam Seung Woo,26,https://cdn.sofifa.org/players/4/19/242015.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,Gangwon FC,€375K,€1K,7-Jan-18,2021,€497K
13399,243807,C. Sibbald,23,https://cdn.sofifa.org/players/4/19/243807.png,Scotland,https://cdn.sofifa.org/flags/42.png,Livingston FC,€425K,€1K,1-Jul-18,2020,€829K
13400,244575,A. Sánchez,19,https://cdn.sofifa.org/players/4/19/244575.png,Mexico,https://cdn.sofifa.org/flags/83.png,Cruz Azul,€450K,€2K,1-Jul-18,2021,€855K
13401,191327,Y. Tasaka,32,https://cdn.sofifa.org/players/4/19/191327.png,Japan,https://cdn.sofifa.org/flags/163.png,Kawasaki Frontale,€170K,€2K,1-Jul-15,2021,€221K
13402,240992,N. Estévez,22,https://cdn.sofifa.org/players/4/19/240992.png,Argentina,https://cdn.sofifa.org/flags/52.png,Estudiantes de La Plata,€450K,€3K,30-Jun-17,2020,€765K
13403,238689,T. Siedschlag,30,https://cdn.sofifa.org/players/4/19/238689.png,Germany,https://cdn.sofifa.org/flags/21.png,Holstein Kiel,€280K,€2K,1-Jul-11,2021,€434K
13404,244321,D. Mullen,23,https://cdn.sofifa.org/players/4/19/244321.png,Scotland,https://cdn.sofifa.org/flags/42.png,St. Mirren,€400K,€2K,12-Dec-17,2020,€730K
13405,189281,C. Clements,28,https://cdn.sofifa.org/players/4/19/189281.png,England,https://cdn.sofifa.org/flags/14.png,Cheltenham Town,€300K,€3K,27-Aug-18,2019,€525K
13406,235618,K. Wilson,18,https://cdn.sofifa.org/players/4/19/235618.png,England,https://cdn.sofifa.org/flags/14.png,Walsall,€425K,€2K,,30-Jun-19,
13407,239458,B. Kraev,21,https://cdn.sofifa.org/players/4/19/239458.png,Bulgaria,https://cdn.sofifa.org/flags/9.png,FC Midtjylland,€425K,€3K,1-Jul-17,2022,€638K
13408,241250,F. Baise,38,https://cdn.sofifa.org/players/4/19/241250.png,Hong Kong,https://cdn.sofifa.org/flags/158.png,Guizhou Hengfeng FC,€40K,€2K,1-Jan-16,2018,€86K
13409,242018,D. Grubb,26,https://cdn.sofifa.org/players/4/19/242018.png,England,https://cdn.sofifa.org/flags/14.png,Forest Green Rovers,€325K,€3K,1-Jan-18,2020,€569K
13410,211299,K. Roos,26,https://cdn.sofifa.org/players/4/19/211299.png,Netherlands,https://cdn.sofifa.org/flags/34.png,Derby County,€270K,€5K,23-Jan-14,2019,€533K
13411,241251,Longchang Lin,28,https://cdn.sofifa.org/players/4/19/241251.png,China PR,https://cdn.sofifa.org/flags/155.png,Guizhou Hengfeng FC,€250K,€3K,1-Jan-14,2019,€538K
13412,242275,A. Mosquera,30,https://cdn.sofifa.org/players/4/19/242275.png,Colombia,https://cdn.sofifa.org/flags/56.png,La Equidad,€290K,€1K,16-Jan-18,2021,€392K
13413,191331,T. Yokoyama,33,https://cdn.sofifa.org/players/4/19/191331.png,Japan,https://cdn.sofifa.org/flags/163.png,Hokkaido Consadole Sapporo,€120K,€1K,10-Feb-16,2021,€150K
13414,244836,J. Segre,21,https://cdn.sofifa.org/players/4/19/244836.png,Italy,https://cdn.sofifa.org/flags/27.png,Venezia FC,€475K,€5K,,30-Jun-19,
13415,194148,M. O'Brien,25,https://cdn.sofifa.org/players/4/19/194148.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,Newport County,€325K,€2K,6-Jan-17,2019,€593K
13416,213093,J. Clisby,26,https://cdn.sofifa.org/players/4/19/213093.png,Australia,https://cdn.sofifa.org/flags/195.png,Central Coast Mariners,€300K,€1K,1-Jun-18,2019,€398K
13417,225125,H. Anderson,21,https://cdn.sofifa.org/players/4/19/225125.png,England,https://cdn.sofifa.org/flags/14.png,Lincoln City,€525K,€3K,20-Jul-17,2020,€1M
13418,240997,Kike,18,https://cdn.sofifa.org/players/4/19/240997.png,Spain,https://cdn.sofifa.org/flags/45.png,Rayo Vallecano,€400K,€1K,1-Jul-17,2019,€960K
13419,241765,C. Akas,24,https://cdn.sofifa.org/players/4/19/241765.png,Nigeria,https://cdn.sofifa.org/flags/133.png,Kalmar FF,€350K,€1K,16-Jan-18,2020,€508K
13420,192101,M. Thorbjörnsson,30,https://cdn.sofifa.org/players/4/19/192101.png,Sweden,https://cdn.sofifa.org/flags/46.png,Dalkurd FF,€230K,€1K,,31-Dec-18,
13421,210790,A. Al Zubaidi,25,https://cdn.sofifa.org/players/4/19/210790.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,Al Raed,€325K,€5K,,30-Jun-19,
13422,211814,M. Kühne,30,https://cdn.sofifa.org/players/4/19/211814.png,Germany,https://cdn.sofifa.org/flags/21.png,FC Carl Zeiss Jena,€220K,€1K,1-Jul-16,2019,€319K
13423,222566,T. Majrashi,27,https://cdn.sofifa.org/players/4/19/222566.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,Ohod Club,€325K,€4K,7-Jun-18,2019,€536K
13424,228454,M. Ofkir,21,https://cdn.sofifa.org/players/4/19/228454.png,Norway,https://cdn.sofifa.org/flags/36.png,Sandefjord Fotball,€450K,€1K,15-Mar-18,2019,€653K
13425,238182,A. Amaya,17,https://cdn.sofifa.org/players/4/19/238182.png,Colombia,https://cdn.sofifa.org/flags/56.png,Atlético Huila,€600K,€1K,5-Aug-17,2021,€1.4M
13426,182374,Du Zhenyu,35,https://cdn.sofifa.org/players/4/19/182374.png,China PR,https://cdn.sofifa.org/flags/155.png,Changchun Yatai FC,€130K,€2K,5-Jan-15,2021,€280K
13427,205159,C. Raglan,25,https://cdn.sofifa.org/players/4/19/205159.png,England,https://cdn.sofifa.org/flags/14.png,Oxford United,€300K,€2K,1-Jul-17,2019,€548K
13428,208999,D. Wright,23,https://cdn.sofifa.org/players/4/19/208999.png,England,https://cdn.sofifa.org/flags/14.png,St. Johnstone FC,€425K,€1K,1-Jul-18,2020,€829K
13429,245351,W. Pérez,19,https://cdn.sofifa.org/players/4/19/245351.png,Argentina,https://cdn.sofifa.org/flags/52.png,Club Atlético Huracán,€650K,€1K,23-Jul-18,2021,€1.4M
